species,longitude,latitude
Rubus chamaemorus,5152813.131,4034458.056
Rubus chamaemorus,4307921.498,4479019.406
Rubus chamaemorus,5042940.897,3990733.847
Rubus chamaemorus,5014341.723999999,4684142.778
Rubus chamaemorus,4554396.899,4393471.473
Rubus chamaemorus,4977679.738000001,4356595.029
Rubus chamaemorus,5067908.016000001,4971675.433
Rubus chamaemorus,5035142.021,5026091.452
Rubus chamaemorus,4525232.782,5103628.806
Rubus chamaemorus,5081847.025,4656879.947
Rubus chamaemorus,4806361.693,5093361.196
Rubus chamaemorus,5010197.03,4684123.486
Rubus chamaemorus,4568270.52,3843526.557
Rubus chamaemorus,4361264.802,4100057.3790000007
Rubus chamaemorus,5083239.72,4790162.076
Rubus chamaemorus,4606170.37,4844085.902
Rubus chamaemorus,5236451.643,4709833.178
Rubus chamaemorus,5111065.861,4340568.463
Rubus chamaemorus,5022371.22,4900397.893999999
Rubus chamaemorus,4727870.877,4537549.594
Rubus chamaemorus,4762703.123,4595206.739
Rubus chamaemorus,5052093.492,4333046.327
Rubus chamaemorus,5050483.019,4333163.499
Rubus chamaemorus,4327201.448,4064429.303
Rubus chamaemorus,5314314.009000001,4479212.628
Rubus chamaemorus,5076660.504,4211339.825
Rubus chamaemorus,4536072.594,4496546.642
Rubus chamaemorus,5010611.936,4854033.471
Rubus chamaemorus,4664057.367,4092163.9199999995
Rubus chamaemorus,5004500.58,5171463.763000001
Rubus chamaemorus,4118767.611,4041345.392
Rubus chamaemorus,4400690.413,4304259.262
Rubus chamaemorus,4567549.602,4123528.915
Rubus chamaemorus,4512002.522,4890314.134
Rubus chamaemorus,5030424.596,4670704.476
Rubus chamaemorus,4870440.129,4793325.556
Rubus chamaemorus,4906667.701,5089558.232
Rubus chamaemorus,4778739.427,5153864.826
Rubus chamaemorus,4889799.736,4929847.53
Rubus chamaemorus,4591761.366,5031544.853
Rubus chamaemorus,5072728.442,4242324.237
Rubus chamaemorus,4159519.317,4421120.487
Rubus chamaemorus,4924342.244,4853209.158999999
Rubus chamaemorus,4608817.103,4363268.584
Rubus chamaemorus,4247263.474,4407484.166
Rubus chamaemorus,4839191.072,5112162.227
Rubus chamaemorus,5090981.432,4263375.605
Rubus chamaemorus,5106517.930000001,4334278.314
Rubus chamaemorus,5077069.562999999,4245469.601
Rubus chamaemorus,4414441.676,4680944.596
Rubus chamaemorus,5145645.554,4112729.978
Rubus chamaemorus,4682335.723,5048427.758
Rubus chamaemorus,4702819.616,4175528.972
Rubus chamaemorus,4155422.445,4179809.167
Rubus chamaemorus,4782521.376,5158957.545
Rubus chamaemorus,4178072.328,4412050.894
Rubus chamaemorus,5192572.944,4021639.664
Rubus chamaemorus,4671678.435,4228751.055
Rubus chamaemorus,4574409.773,4385762.798
Rubus chamaemorus,4674507.53,4737325.387
Rubus chamaemorus,4907006.641,5036247.014
Rubus chamaemorus,4155993.247,3998880.052
Rubus chamaemorus,5073601.887,4227075.411
Rubus chamaemorus,4187181.913,4144698.804
Rubus chamaemorus,4502779.964,3842777.792
Rubus chamaemorus,4600274.926,3830544.977
Rubus chamaemorus,5152938.424,4495359.075
Rubus chamaemorus,5124713.504,4074270.873
Rubus chamaemorus,5033566.593,3932525.443
Rubus chamaemorus,5297978.074,4715729.276
Rubus chamaemorus,4163608.213,4383377.466
Rubus chamaemorus,4133211.7529999996,4188177.486
Rubus chamaemorus,4504382.782,5034073.887
Rubus chamaemorus,4095623.227,4026112.854
Rubus chamaemorus,4444427.278,3844295.09
Rubus chamaemorus,4774209.556,5140369.145
Rubus chamaemorus,4601752.266,4232033.31
Rubus chamaemorus,5264443.677,4024697.742
Rubus chamaemorus,5089509.438,4213509.972
Rubus chamaemorus,4081073.394,4232906.406
Rubus chamaemorus,4526155.202,3879848.662
Rubus chamaemorus,4464125.177,4296553.291
Rubus chamaemorus,5137371.138,4773765.002
Rubus chamaemorus,4515749.078,3764388.137
Rubus chamaemorus,4155517.608,4397147.78
Rubus chamaemorus,4450547.363,4514247.692
Rubus chamaemorus,4975453.421,5030137.354
Rubus chamaemorus,4454515.45,4309326.059
Rubus chamaemorus,4171203.917999999,4052771.544
Rubus chamaemorus,5141082.099,4088994.126
Rubus chamaemorus,4384828.164,4043273.145
Rubus chamaemorus,5065841.2,4422049.473
Rubus chamaemorus,4414704.115,4283279.691
Rubus chamaemorus,4276416.714,4075116.157
Rubus chamaemorus,4431960.056,4589729.524
Rubus chamaemorus,5268606.443,4048618.05
Rubus chamaemorus,4173904.469,4434683.224
Rubus chamaemorus,5146700.181999999,4212262.679
Rubus chamaemorus,5115063.277,4621943.007
Rubus chamaemorus,5238093.613,4377431.689
Rubus chamaemorus,4652941.599,4550391.198
Rubus chamaemorus,4680778.645,4572774.657
Rubus chamaemorus,4980750.947,5253251.923
Rubus chamaemorus,5111169.131,5291038.345
Rubus chamaemorus,4465522.954,3657456.854
Rubus chamaemorus,4500007.88,4304120.974
Rubus chamaemorus,4592270.604,4042220.317
Rubus chamaemorus,4466542.502,4280982.077
Rubus chamaemorus,4684156.136,5049706.586
Rubus chamaemorus,4163224.74,3995481.925
Rubus chamaemorus,5286126.494,4326146.521
Rubus chamaemorus,4511795.071,4915706.97
Rubus chamaemorus,4575394.448,3789402.431
Rubus chamaemorus,4775367.536,4021068.97
Rubus chamaemorus,4286477.949,4372830.748
Rubus chamaemorus,4575273.647,4386401.87
Rubus chamaemorus,4572975.343,4304591.118
Rubus chamaemorus,4951797.206,5350689.467
Rubus chamaemorus,4417381.622,4312279.124
Rubus chamaemorus,4964388.091,5133086.426
Rubus chamaemorus,4960798.942,4584599.729
Rubus chamaemorus,4963843.276,4602354.926
Rubus chamaemorus,4465817.473,4155896.684
Rubus chamaemorus,4870008.848,5360525.58
Rubus chamaemorus,5216976.466,4013920.164000001
Rubus chamaemorus,5118215.189,4575334.565
Rubus chamaemorus,5033740.249000001,5333405.785
Rubus chamaemorus,5025829.92,4874345.886
Rubus chamaemorus,5011163.944,4557021.952
Rubus chamaemorus,4949155.890000001,4304068.005
Rubus chamaemorus,4681854.487,5046433.635
Rubus chamaemorus,4852090.716,5094414.299
Rubus chamaemorus,4283230.379,3961799.773
Rubus chamaemorus,4537666.748,4367343.649
Rubus chamaemorus,5115038.316,5305793.192
Rubus chamaemorus,4844769.792,5004851.571
Rubus chamaemorus,5313893.374,4007797.542
Rubus chamaemorus,5213955.434999999,4353745.575
Rubus chamaemorus,5110907.385,4209729.083
Rubus chamaemorus,4778352.359,4590649.862
Rubus chamaemorus,4959345.213,4565173.376
Rubus chamaemorus,4587677.24,4654494.128
Rubus chamaemorus,4820580.179,5083720.383
Rubus chamaemorus,4374045.48,4045855.23
Rubus chamaemorus,4965246.015,4401708.821
Rubus chamaemorus,5055967.472999999,4881960.02
Rubus chamaemorus,4209095.265,4178871.821
Rubus chamaemorus,5173712.592999999,4488935.262
Rubus chamaemorus,4453783.364,4590184.782
Rubus chamaemorus,5253311.07,4302703.285
Rubus chamaemorus,5009397.066,4555998.228
Rubus chamaemorus,5056496.565,4331807.409
Rubus chamaemorus,4781854.117,5120825.583
Rubus chamaemorus,4334114.618,4507969.399
Rubus chamaemorus,4376142.982,4637072.331
Rubus chamaemorus,4904728.169999999,5044478.521
Rubus chamaemorus,4796322.938,4941653.521
Rubus chamaemorus,4762168.343,5012459.607
Rubus chamaemorus,4759527.619,4924850.532
Rubus chamaemorus,4722128.028,4740862.108
Rubus chamaemorus,4304494.477,4220395.271
Rubus chamaemorus,4932284.962,4922116.473000001
Rubus chamaemorus,4464807.256,4284335.471
Rubus chamaemorus,4859466.588000001,5190176.598
Rubus chamaemorus,4311137.047,4401237.691
Rubus chamaemorus,5174175.638,4067442.611
Rubus chamaemorus,4300441.478,4355153.069
Rubus chamaemorus,5128565.587000001,4226009.767
Rubus chamaemorus,4550898.924,4374345.949
Rubus chamaemorus,5037166.437,4703296.073
Rubus chamaemorus,4698023.123,4154583.005
Rubus chamaemorus,4911051.476,5135667.494999999
Rubus chamaemorus,4472191.238,4323437.281
Rubus chamaemorus,4604027.093,4786579.402
Rubus chamaemorus,4839965.65,5018955.285
Rubus chamaemorus,5148701.268,4875009.224
Rubus chamaemorus,4842533.787,4572791.407
Rubus chamaemorus,5208778.307,4092145.321
Rubus chamaemorus,4231084.551,4364361.377
Rubus chamaemorus,4508293.887,5016929.932
Rubus chamaemorus,4644232.68,4500862.915
Rubus chamaemorus,5165816.533,4356255.857
Rubus chamaemorus,5103163.656,4283943.273
Rubus chamaemorus,4469762.875,4116199.422
Rubus chamaemorus,4701302.733,4510258.749
Rubus chamaemorus,4404224.736,4547497.446
Rubus chamaemorus,4243264.632,4124913.171
Rubus chamaemorus,4694541.09,4129036.518
Rubus chamaemorus,4426506.831,4333944.943
Rubus chamaemorus,4817068.878,4624927.122
Rubus chamaemorus,5334635.21,4542196.278
Rubus chamaemorus,4832786.713,4586633.035
Rubus chamaemorus,4703898.435,4435184.948
Rubus chamaemorus,4541223.353,3931332.429
Rubus chamaemorus,4866825.834,5076800.38
Rubus chamaemorus,4139998.196,3934047.127
Rubus chamaemorus,4324803.45,4038514.79
Rubus chamaemorus,4453843.591,4998601.172
Rubus chamaemorus,4651973.817,4562381.682
Rubus chamaemorus,4461382.253,4206369.234
Rubus chamaemorus,4414043.142,4320058.031
Rubus chamaemorus,4439038.472,4335178.617
Rubus chamaemorus,4670906.414,5191946.991
Rubus chamaemorus,4286284.472,4349758.907
Rubus chamaemorus,5004723.758,4890595.064
Rubus chamaemorus,4264957.335,4255425.578
Rubus chamaemorus,4411574.224,4348419.251
Rubus chamaemorus,4841813.526,5175154.881
Rubus chamaemorus,4269271.43,4450733.498
Rubus chamaemorus,5126384.869,4645379.357
Rubus chamaemorus,4613016.164,5140103.45
Rubus chamaemorus,4141576.978,4282642.951
Rubus chamaemorus,5118420.195,4218382.285
Rubus chamaemorus,4479482.96,5004672.179
Rubus chamaemorus,5087682.707,4323390.596
Rubus chamaemorus,4408827.776,4087427.572
Rubus chamaemorus,4974048.772,5143088.595000001
Rubus chamaemorus,4333703.292,4096264.778
Rubus chamaemorus,4923582.688,4527055.389
Rubus chamaemorus,4617630.74,4379732.667
Rubus chamaemorus,5172566.625,4816457.481000001
Rubus chamaemorus,4329358.195,4074376.773
Rubus chamaemorus,4558274.324,3792856.054
Rubus chamaemorus,4431043.25,4100187.973
Rubus chamaemorus,4975158.914999999,4610376.212
Rubus chamaemorus,4941081.571,4917567.107
Rubus chamaemorus,4514662.127,4504447.74
Rubus chamaemorus,4925289.083,5007690.259
Rubus chamaemorus,5379919.447,4562673.669
Rubus chamaemorus,4186963.635,4437708.435
Rubus chamaemorus,4949360.785999999,5249282.582
Rubus chamaemorus,4331153.137,4478610.631
Rubus chamaemorus,4534703.389,4581951.013
Rubus chamaemorus,5127339.4569999995,4218793.494
Rubus chamaemorus,4185833.031,4131943.544
Rubus chamaemorus,4454339.396,4985429.141999999
Rubus chamaemorus,5129164.928,4910626.504999999
Rubus chamaemorus,4563664.307,3898002.11
Rubus chamaemorus,4180776.052,3925838.778
Rubus chamaemorus,4794997.239,4970168.09
Rubus chamaemorus,4986834.689000001,5274059.975
Rubus chamaemorus,5082533.826,4390150.626
Rubus chamaemorus,4786402.388,4558200.21
Rubus chamaemorus,4590541.56,3728055.667
Rubus chamaemorus,4135746.518,4299860.628
Rubus chamaemorus,4351906.03,4464119.014
Rubus chamaemorus,5089610.733999999,4229003.783
Rubus chamaemorus,4708548.452,4476237.285
Rubus chamaemorus,4245832.069,4425179.861
Rubus chamaemorus,5018957.67,4899345.73
Rubus chamaemorus,4560474.893,4748320.306
Rubus chamaemorus,4694336.152,4523740.487
Rubus chamaemorus,4304914.755,4245032.236
Rubus chamaemorus,4505656.462,4428834.453
Rubus chamaemorus,4449324.679,4660577.234
Rubus chamaemorus,4614350.332,5043582.247
Rubus chamaemorus,4226817.592,4076049.712
Rubus chamaemorus,4801312.947,5144376.577
Rubus chamaemorus,4909974.518,5153194.629
Rubus chamaemorus,4983258.019,5020823.753
Rubus chamaemorus,4975179.265,4362145.974
Rubus chamaemorus,4403176.92,4321887.63
Rubus chamaemorus,4581449.433,3720753.9400000004
Rubus chamaemorus,4249214.174,4082294.413
Rubus chamaemorus,4696274.13,5050123.363
Rubus chamaemorus,4768480.893,5134764.928
Rubus chamaemorus,4996982.698,4239861.993
Rubus chamaemorus,4645799.059,4286924.725
Rubus chamaemorus,4194488.791,4419878.173
Rubus chamaemorus,5204476.131,4068317.928
Rubus chamaemorus,4464623.544,4843449.202
Rubus chamaemorus,4652690.659,3749717.772
Rubus chamaemorus,4497258.749,4463513.506
Rubus chamaemorus,4627475.392,4370590.848
Rubus chamaemorus,4221933.264,4484288.26
Rubus chamaemorus,4315654.039,4325553.641
Rubus chamaemorus,4517071.253,5012116.626
Rubus chamaemorus,5084145.069,4242078.401
Rubus chamaemorus,4592866.852,4591140.852
Rubus chamaemorus,4271232.8,4470862.312
Rubus chamaemorus,5128312.593,4220028.711
Rubus chamaemorus,4990865.321,5294710.172
Rubus chamaemorus,4126881.408,4184704.209
Rubus chamaemorus,4391716.977,4533833.189
Rubus chamaemorus,4433328.196,4228050.497
Rubus chamaemorus,4243182.689,4382789.616
Rubus chamaemorus,4930246.947,5016531.849
Rubus chamaemorus,4573573.927,4441104.737
Rubus chamaemorus,4327443.898,4080393.506
Rubus chamaemorus,5283483.066000001,4692593.494
Rubus chamaemorus,4929467.536999999,5008113.466
Rubus chamaemorus,4813391.676,5105455.452
Rubus chamaemorus,4760555.848,5155253.204999999
Rubus chamaemorus,4779011.138,5152910.139
Rubus chamaemorus,4168068.689,3965798.971
Rubus chamaemorus,4413092.626,4295414.524
Rubus chamaemorus,4965273.19,4569309.161
Rubus chamaemorus,5150883.298999999,4115658.079
Rubus chamaemorus,4433249.998,4308915.87
Rubus chamaemorus,5023934.828,4679361.6
Rubus chamaemorus,4579901.561,4331196.893
Rubus chamaemorus,5116356.678,4632569.021
Rubus chamaemorus,5212412.934,4610124.107
Rubus chamaemorus,4370842.718,4487435.967
Rubus chamaemorus,5130048.261000001,4441197.504
Rubus chamaemorus,4082082.528,3954377.674
Rubus chamaemorus,4252119.18,4194910.743
Rubus chamaemorus,4511616.914,4108107.584
Rubus chamaemorus,4551878.631,4534108.012
Rubus chamaemorus,5125104.163,4268017.622
Rubus chamaemorus,4093332.297,4370187.264
Rubus chamaemorus,5154028.6389999995,4225056.035
Rubus chamaemorus,4913341.296000001,4413953.538
Rubus chamaemorus,4722859.384,4787497.068
Rubus chamaemorus,4093149.579,4374717.393
Rubus chamaemorus,4412750.423,4283512.302
Rubus chamaemorus,4905920.41,4964810.773
Rubus chamaemorus,4255577.729,4409063.688
Rubus chamaemorus,4767915.239,5155132.212
Rubus chamaemorus,4983061.536,5255822.626
Rubus chamaemorus,4479968.236,4227336.297
Rubus chamaemorus,5138047.452,4081895.41
Rubus chamaemorus,4360289.879,4154973.634
Rubus chamaemorus,4921463.6,5025579.593
Rubus chamaemorus,4428731.683,4308335.896
Rubus chamaemorus,4651749.206,4477660.156
Rubus chamaemorus,4662354.269,5110765.067
Rubus chamaemorus,4828418.625,4714432.555
Rubus chamaemorus,4829330.062,4725284.841
Rubus chamaemorus,4567092.631,4398943.616
Rubus chamaemorus,5145780.949,4067182.13
Rubus chamaemorus,5197497.25,4713459.691
Rubus chamaemorus,4544568.951,3697679.081
Rubus chamaemorus,5183593.094,4029514.616
Rubus chamaemorus,4605264.254,4325112.981
Rubus chamaemorus,4170812.215,4427322.677
Rubus chamaemorus,4192194.126,4403822.058
Rubus chamaemorus,4745687.289,5136563.664
Rubus chamaemorus,4714747.103,4188929.147
Rubus chamaemorus,4193733.6959999995,4180105.7760000005
Rubus chamaemorus,4658506.339,5194997.008
Rubus chamaemorus,5146066.859,5026899.167999999
Rubus chamaemorus,4970214.663,4133973.405
Rubus chamaemorus,4927972.679,5122718.151
Rubus chamaemorus,4242092.987,4196631.597
Rubus chamaemorus,4467691.78,4136926.9169999994
Rubus chamaemorus,4827898.77,5249860.363
Rubus chamaemorus,4492557.116,5028873.732
Rubus chamaemorus,4524367.659,4175261.457
Rubus chamaemorus,4778996.871,5152265.354
Rubus chamaemorus,4960335.45,4214169.522
Rubus chamaemorus,5161399.554,4238592.739
Rubus chamaemorus,4775186.905,4746067.863
Rubus chamaemorus,4617354.398,3861757.898
Rubus chamaemorus,5169665.741,4301358.322
Rubus chamaemorus,4473278.462,4870025.742
Rubus chamaemorus,4614038.219,5169718.488
Rubus chamaemorus,4275243.09,4137415.449
Rubus chamaemorus,5024857.764,4874099.763
Rubus chamaemorus,5047699.918,4927180.677
Rubus chamaemorus,5031937.73,5008994.151
Rubus chamaemorus,4807875.406,4647703.918
Rubus chamaemorus,4438862.289,4384013.724
Rubus chamaemorus,4787792.877,4045100.4730000007
Rubus chamaemorus,4576543.087,4100767.625
Rubus chamaemorus,4703403.539,4210991.873
Rubus chamaemorus,4977990.251,5147843.914
Rubus chamaemorus,4171665.377,4059746.867
Rubus chamaemorus,5037528.313,4768570.114
Rubus chamaemorus,4899781.254,5056928.431
Rubus chamaemorus,5227287.023,4400048.361
Rubus chamaemorus,4717420.173,4846167.57
Rubus chamaemorus,5060278.882,4474249.078
Rubus chamaemorus,4444594.463,4009616.387
Rubus chamaemorus,4918354.909,5268757.046
Rubus chamaemorus,4148030.665,4140971.152
Rubus chamaemorus,4359491.83,4227978.771
Rubus chamaemorus,4670110.381,5200203.202
Rubus chamaemorus,4773870.861,5152589.956
Rubus chamaemorus,5166487.1,4361579.543
Rubus chamaemorus,4861290.251,4797427.278
Rubus chamaemorus,4555439.618,5118003.88
Rubus chamaemorus,5027746.531,4684443.342
Rubus chamaemorus,5379664.173,4563642.403
Rubus chamaemorus,4554565.287,4319225.171
Rubus chamaemorus,4678331.115,4414675.008
Rubus chamaemorus,4433180.252,4227879.618
Rubus chamaemorus,5126119.027,4219521.742
Rubus chamaemorus,4688716.937,4664763.977
Rubus chamaemorus,4885394.139,4907527.215
Rubus chamaemorus,4791033.545000001,4051946.258
Rubus chamaemorus,4750347.014,5143341.048
Rubus chamaemorus,4419276.366,4305272.054
Rubus chamaemorus,5014529.894,4687279.164
Rubus chamaemorus,5079164.374000001,4229493.687
Rubus chamaemorus,4491990.285,3812904.954
Rubus chamaemorus,5129474.685,4466829.221
Rubus chamaemorus,4222093.411,4484301.014
Rubus chamaemorus,4340555.837,3773486.924
Rubus chamaemorus,4337149.23,4355772.898
Rubus chamaemorus,4391061.881,4288103.909
Rubus chamaemorus,4778241.232,4790467.907
Rubus chamaemorus,5016095.275,4681497.676
Rubus chamaemorus,5115090.694999999,5306193.617
Rubus chamaemorus,4589899.773,4326578.513
Rubus chamaemorus,4598465.654,4546070.439
Rubus chamaemorus,5070656.036,4230464.971
Rubus chamaemorus,4508626.424,4432041.832
Rubus chamaemorus,5188423.181999999,4219787.735
Rubus chamaemorus,4978170.377,4986647.436
Rubus chamaemorus,5085630.532,4264103.634
Rubus chamaemorus,4148402.392,3955422.094
Rubus chamaemorus,4880390.671,4933766.669
Rubus chamaemorus,4799808.88,5127568.506
Rubus chamaemorus,5103056.594,4339601.881
Rubus chamaemorus,4916005.312,5078609.938
Rubus chamaemorus,4551494.2,4383253.055
Rubus chamaemorus,4781004.0479999995,5160611.988
Rubus chamaemorus,4419249.089,4272053.346
Rubus chamaemorus,5158651.398,4590580.386
Rubus chamaemorus,5127234.779,4393065.44
Rubus chamaemorus,5003644.468,4654665.24
Rubus chamaemorus,4895467.707000001,5272816.906
Rubus chamaemorus,5065318.807,4184466.718
Rubus chamaemorus,4518990.374,5063598.968
Rubus chamaemorus,4445126.383,4184996.229
Rubus chamaemorus,4815173.647,5084366.462
Rubus chamaemorus,4954944.315,4829524.814
Rubus chamaemorus,5084777.806000001,4385557.325
Rubus chamaemorus,4161767.875,4413439.255
Rubus chamaemorus,5080481.34,4244258.342
Rubus chamaemorus,4451803.362,4364952.408
Rubus chamaemorus,5112423.642,4256341.693
Rubus chamaemorus,5260189.471,4161429.549
Rubus chamaemorus,4789179.391000001,5157621.413
Rubus chamaemorus,4339346.707,4281121.53
Rubus chamaemorus,5211852.786999999,4782004.535000001
Rubus chamaemorus,4353323.311,4232791.235
Rubus chamaemorus,5027266.535,4827388.923
Rubus chamaemorus,4481509.405,5022261.455
Rubus chamaemorus,5003833.729,4657802.047
Rubus chamaemorus,5116213.304,4213965.902
Rubus chamaemorus,4658269.311,4646693.574
Rubus chamaemorus,4652151.098,4705734.499
Rubus chamaemorus,4553488.817,4667744.536
Rubus chamaemorus,4344468.603,4475313.151
Rubus chamaemorus,4908619.7,4495304.745
Rubus chamaemorus,5077534.251,4247647.711
Rubus chamaemorus,4878324.847,5134151.869
Rubus chamaemorus,4542098.299,3849756.695
Rubus chamaemorus,4565419.024,3768134.598
Rubus chamaemorus,4217955.934,4482386.825
Rubus chamaemorus,5010050.842,4692322.707
Rubus chamaemorus,4591993.796,4226528.513
Rubus chamaemorus,4238006.32,4510106.569
Rubus chamaemorus,5312998.727,4530821.848
Rubus chamaemorus,5101996.991,4862223.318
Rubus chamaemorus,4254660.727,4265791.5
Rubus chamaemorus,5071817.909,4391591.939
Rubus chamaemorus,5029130.527,5040422.761
Rubus chamaemorus,4427167.793,4448098.984
Rubus chamaemorus,4403239.136,4334939.37
Rubus chamaemorus,5077050.98,4221748.675
Rubus chamaemorus,5175363.186,4925206.216
Rubus chamaemorus,4606905.041,4053320.999
Rubus chamaemorus,4861012.954,4945327.384
Rubus chamaemorus,5088791.899,4212299.978
Rubus chamaemorus,4993215.799,4608775.908
Rubus chamaemorus,4283593.807,4099003.566
Rubus chamaemorus,4725263.973,4526384.262
Rubus chamaemorus,4460540.464,4782187.423
Rubus chamaemorus,5143146.939,4481579.102
Rubus chamaemorus,4859463.107000001,4766449.316000001
Rubus chamaemorus,4817999.249,5187312.809
Rubus chamaemorus,5016428.286,4676433.95
Rubus chamaemorus,4468653.078,4495852.924
Rubus chamaemorus,5101761.172,4324842.257
Rubus chamaemorus,5117455.772,4609147.851
Rubus chamaemorus,4836581.177,5195889.036
Rubus chamaemorus,5312487.98,4532758.628
Rubus chamaemorus,5104995.464,4340085.661
Rubus chamaemorus,4168601.24,4055793.544
Rubus chamaemorus,5132140.039,4604575.906
Rubus chamaemorus,5184797.954000001,4803299.46
Rubus chamaemorus,4977575.843999999,5074845.349
Rubus chamaemorus,4856068.6,5035436.567
Rubus chamaemorus,4321819.741,4079879.511
Rubus chamaemorus,4402424.259,4645057.892
Rubus chamaemorus,4841834.722,4630558.459
Rubus chamaemorus,4875524.154,4812298.698
Rubus chamaemorus,4909956.386,5052166.298
Rubus chamaemorus,4117252.519,4019585.453
Rubus chamaemorus,4376209.876,4343525.881
Rubus chamaemorus,4301968.947,4417103.266
Rubus chamaemorus,4424549.088,4069867.61
Rubus chamaemorus,4609182.168,4658163.7
Rubus chamaemorus,4220692.626,4170010.399
Rubus chamaemorus,4901789.277,5291819.758
Rubus chamaemorus,4430362.404,4281878.827
Rubus chamaemorus,4688356.017,4588336.486
Rubus chamaemorus,4500865.724,4896054.621
Rubus chamaemorus,4870933.133,5156083.216
Rubus chamaemorus,4621065.074,3757783.133
Rubus chamaemorus,4500066.052,4253558.961
Rubus chamaemorus,4685920.872,4618785.707
Rubus chamaemorus,5204061.242,4674224.529
Rubus chamaemorus,4494789.43,4359632.339
Rubus chamaemorus,4775881.866,5138001.406
Rubus chamaemorus,4419814.287,4350739.105
Rubus chamaemorus,5161360.600999999,4294290.507
Rubus chamaemorus,5264416.989,4594174.484
Rubus chamaemorus,4233962.803,4118207.1760000004
Rubus chamaemorus,5400363.979000001,4551795.903
Rubus chamaemorus,5178967.425,4288045.58
Rubus chamaemorus,4497944.822,4252495.167
Rubus chamaemorus,4865578.374,5066521.072
Rubus chamaemorus,4100351.949,4120403.876
Rubus chamaemorus,5013182.477,4680760.748
Rubus chamaemorus,5094192.68,5289737.992
Rubus chamaemorus,4997182.963,5284614.464
Rubus chamaemorus,4541022.435,3932477.913
Rubus chamaemorus,4634518.86,4199990.823
Rubus chamaemorus,4923627.285,4252031.874
Rubus chamaemorus,4583147.546,4520069.933
Rubus chamaemorus,5305219.261,4138028.791
Rubus chamaemorus,4608703.391,4259009.076
Rubus chamaemorus,4183521.2840000005,4436697.805
Rubus chamaemorus,4261052.589,4470522.881
Rubus chamaemorus,4778216.178999999,5137314.688
Rubus chamaemorus,4554418.177,3753502.153
Rubus chamaemorus,5113004.682,4341051.971
Rubus chamaemorus,5196955.886,4130607.440999999
Rubus chamaemorus,5335998.379,4515288.977
Rubus chamaemorus,5332692.044,4530498.272
Rubus chamaemorus,4531403.535,4211447.796
Rubus chamaemorus,5074829.94,4854822.482
Rubus chamaemorus,4112176.255,4124343.705
Rubus chamaemorus,4643381.357,4795383.743
Rubus chamaemorus,5066710.425,4643805.582
Rubus chamaemorus,4920880.607,4916002.697
Rubus chamaemorus,4989050.856,4329260.089
Rubus chamaemorus,4586218.966,3715175.07
Rubus chamaemorus,5044851.75,5252199.975
Rubus chamaemorus,4704858.206,4695059.306
Rubus chamaemorus,5278799.81,4330535.855
Rubus chamaemorus,4380095.241,4096624.1669999994
Rubus chamaemorus,5068757.464,4971557.593
Rubus chamaemorus,4571145.621,4345889.369
Rubus chamaemorus,4999823.340000001,4844096.105
Rubus chamaemorus,4823952.495,4868909.294
Rubus chamaemorus,4372784.702,4317677.339
Rubus chamaemorus,4390266.829,4555466.247
Rubus chamaemorus,5305473.399,4714445.299
Rubus chamaemorus,5006571.267,5191022.505
Rubus chamaemorus,4265550.121,4280796.739
Rubus chamaemorus,4770134.459999999,5154688.203999999
Rubus chamaemorus,5151099.879,4902596.823
Rubus chamaemorus,5090491.298,4937956.017999999
Rubus chamaemorus,4241320.736,4015346.324
Rubus chamaemorus,4606800.466,4657938.178
Rubus chamaemorus,4872105.256,4634183.068
Rubus chamaemorus,5159689.462,4481575.334
Rubus chamaemorus,4467335.218,3860225.624
Rubus chamaemorus,4124107.639,4169919.74
Rubus chamaemorus,4780330.997,4601178.528
Rubus chamaemorus,4968407.719,4297155.224
Rubus chamaemorus,4173306.64,3948337.573
Rubus chamaemorus,4566607.415,4122866.673
Rubus chamaemorus,4697851.662,4620059.531
Rubus chamaemorus,4181185.403,3919341.503
Rubus chamaemorus,4349708.974,4216886.59
Rubus chamaemorus,5374784.494,4573739.788
Rubus chamaemorus,4330194.012,4063386.098
Rubus chamaemorus,4322191.422,4064704.4260000004
Rubus chamaemorus,5125363.844,4251007.89
Rubus chamaemorus,5124751.985,4213457.466
Rubus chamaemorus,5099767.699000001,5263011.093
Rubus chamaemorus,5149773.683,4115241.664
Rubus chamaemorus,4154949.194,4406045.889
Rubus chamaemorus,4157797.838,3999027.252
Rubus chamaemorus,4139673.168,4224898.925
Rubus chamaemorus,5242899.222,4031185.0180000006
Rubus chamaemorus,4884355.877,4173206.056
Rubus chamaemorus,4290433.83,4086929.624
Rubus chamaemorus,4771108.15,5154943.336
Rubus chamaemorus,5145231.152,4845546.419
Rubus chamaemorus,4947686.607,4262492.903
Rubus chamaemorus,5326770.357,4016723.83
Rubus chamaemorus,5249755.861999999,4044216.863
Rubus chamaemorus,4500790.363,4567726.312
Rubus chamaemorus,4684558.72,5225998.899
Rubus chamaemorus,4470631.26,4100495.71
Rubus chamaemorus,4989012.219999999,4883741.598
Rubus chamaemorus,4219285.47,4394912.268
Rubus chamaemorus,5354239.231,4415031.569
Rubus chamaemorus,5122221.665,4733941.982
Rubus chamaemorus,4587596.374,3970564.832
Rubus chamaemorus,4765967.907,5154621.62
Rubus chamaemorus,4419723.772,4295698.922
Rubus chamaemorus,5045933.826,4846510.285999999
