species,longitude,latitude
Rubus chamaemorus,4770833.575,4065934.791
Rubus chamaemorus,4627551.743,3813554.36
Rubus chamaemorus,4537046.504,4801320.534
Rubus chamaemorus,4623203.001,3917887.236
Rubus chamaemorus,4604976.634,4297118.185
Rubus chamaemorus,4715092.605,4367272.94
Rubus chamaemorus,4335026.589,4360522.636
Rubus chamaemorus,4655582.184,4175700.246
Rubus chamaemorus,4524743.867,4726737.158
Rubus chamaemorus,4737111.615,4113337.194
Rubus chamaemorus,4073938.598,4040885.273
Rubus chamaemorus,4671985.902,4227408.661
Rubus chamaemorus,4672968.759,4767600.722999999
Rubus chamaemorus,4750263.991,4475631.265
Rubus chamaemorus,4532363.972,4835895.882
Rubus chamaemorus,4490050.863,4127516.374
Rubus chamaemorus,4567847.18,4144758.272
Rubus chamaemorus,4787652.677,4651731.704
Rubus chamaemorus,4717269.877,4542212.854
Rubus chamaemorus,4965028.782,5325383.804
Rubus chamaemorus,4753459.97,4484045.164
Rubus chamaemorus,4868575.276000001,4762450.691
Rubus chamaemorus,4644005.553,3712843.147
Rubus chamaemorus,4544057.255,4183162.134
Rubus chamaemorus,4813960.8270000005,4763921.541
Rubus chamaemorus,4508114.448,4550472.761
Rubus chamaemorus,4266902.788,4449880.508
Rubus chamaemorus,4701119.695,4346356.328
Rubus chamaemorus,4741252.224999999,4459474.224
Rubus chamaemorus,4505529.317,4512940.914
Rubus chamaemorus,4717303.341,4651462.974
Rubus chamaemorus,4565607.762,4069487.825
Rubus chamaemorus,4221907.905,4484605.187
Rubus chamaemorus,4535204.355,3816261.318
Rubus chamaemorus,4798578.11,4672722.335
Rubus chamaemorus,4837186.604,3831785.511
Rubus chamaemorus,4436626.368,4027346.44
Rubus chamaemorus,4728870.139,4726014.323
Rubus chamaemorus,4465518.011,4164808.179
Rubus chamaemorus,4473054.669,4202376.371
Rubus chamaemorus,4895346.057,4968895.295
Rubus chamaemorus,4625240.524,4309588.649
Rubus chamaemorus,4563242.277,4194013.234
Rubus chamaemorus,4619645.485,3788495.891
Rubus chamaemorus,4643818.214,3724638.155
Rubus chamaemorus,4770475.618,4075848.667
Rubus chamaemorus,4511854.518,4645100.629
Rubus chamaemorus,4653932.559,3965242.149
Rubus chamaemorus,4715443.152,4465997.245
Rubus chamaemorus,4911483.013,4929845.889
Rubus chamaemorus,4450785.973,3993657.274
Rubus chamaemorus,4780538.775,4121712.388
Rubus chamaemorus,4451600.281,4105473.181
Rubus chamaemorus,4895790.134,4809814.484
Rubus chamaemorus,4668355.807,3852361.698
Rubus chamaemorus,4308029.703,4395618.616
Rubus chamaemorus,4671619.191,3868412.9350000005
Rubus chamaemorus,4785154.411,4632329.614
Rubus chamaemorus,4499554.436,3883097.876
Rubus chamaemorus,4576052.127,3644061.174
Rubus chamaemorus,4332769.197,4199196.352
Rubus chamaemorus,4483495.707,4513125.102
Rubus chamaemorus,4682734.914,4527726.251
Rubus chamaemorus,4636995.706,4104846.638
Rubus chamaemorus,4511949.994,3750092.831
Rubus chamaemorus,4228763.26,4241483.327
Rubus chamaemorus,4835771.649000001,4839628.841999999
Rubus chamaemorus,5110921.974,5291104.774
Rubus chamaemorus,4600186.36,3721620.3080000007
Rubus chamaemorus,4748101.726000001,4445106.676
Rubus chamaemorus,4718914.234,4696460.904
Rubus chamaemorus,4648007.023,4661019.807
Rubus chamaemorus,4501065.921,3868727.887
Rubus chamaemorus,4537442.917,4037043.027
Rubus chamaemorus,4453746.455,4074086.536
Rubus chamaemorus,4690837.538,3828455.368
Rubus chamaemorus,4895257.652,4810313.558
Rubus chamaemorus,4631910.627,4114257.648
Rubus chamaemorus,4583018.842,3680621.042
Rubus chamaemorus,4911803.414,4919577.288
Rubus chamaemorus,4628675.669,3968873.649
Rubus chamaemorus,4628090.844,3923920.316
Rubus chamaemorus,4682791.643,4324097.029
Rubus chamaemorus,4765445.779,4575249.106
Rubus chamaemorus,4621376.133,4234116.778
Rubus chamaemorus,4632903.045,4660618.879
Rubus chamaemorus,4463273.014,4079336.66
Rubus chamaemorus,4425819.54,3938336.513
Rubus chamaemorus,4593296.487,4312855.611
Rubus chamaemorus,4730434.973,4072167.17
Rubus chamaemorus,4662179.317,3856301.131
Rubus chamaemorus,4507417.67,4144820.9759999993
Rubus chamaemorus,4482953.173,3861720.501
Rubus chamaemorus,4233963.233,3941235.991
Rubus chamaemorus,4946071.914,4842312.237
Rubus chamaemorus,4663133.779,3746966.793
Rubus chamaemorus,4756497.176,5175732.539000001
Rubus chamaemorus,4691988.413,4349126.405
Rubus chamaemorus,4363366.728,4390977.735
Rubus chamaemorus,4688983.601,4144935.115
Rubus chamaemorus,4905647.942,4890446.285
Rubus chamaemorus,4518417.795,4264376.294
Rubus chamaemorus,4564053.612,3723085.188
Rubus chamaemorus,4465983.829,3985947.885
Rubus chamaemorus,4749799.598,4019378.115
Rubus chamaemorus,4505027.542,3889183.48
Rubus chamaemorus,4072072.345,4065023.231
Rubus chamaemorus,4540407.506,4526751.297
Rubus chamaemorus,4698774.794,4270186.761
Rubus chamaemorus,4722775.474,4637329.259
Rubus chamaemorus,4920316.694,4916445.478
Rubus chamaemorus,4446866.121,4043432.036
Rubus chamaemorus,4602985.866,4716035.469
Rubus chamaemorus,4612618.913,5139996.458
Rubus chamaemorus,4676245.77,4122455.987
Rubus chamaemorus,4787156.469,4737712.667999999
Rubus chamaemorus,4542416.437,3746611.15
Rubus chamaemorus,4241640.109,4015370.637
Rubus chamaemorus,4827818.838,4630267.594
Rubus chamaemorus,4577362.99,4170550.923
Rubus chamaemorus,4493473.013,3743483.577
Rubus chamaemorus,4405500.011,4077997.3280000007
Rubus chamaemorus,4313835.811,4170779.126
Rubus chamaemorus,4693871.192,3849793.625
Rubus chamaemorus,4340911.483,4276245.999
Rubus chamaemorus,4883905.391,4899823.589
Rubus chamaemorus,4516930.413,3777312.624
Rubus chamaemorus,4692330.118,4844896.294
Rubus chamaemorus,4644351.989,3894590.021
Rubus chamaemorus,4470780.97,3880384.634
Rubus chamaemorus,4469714.705,4410471.078
Rubus chamaemorus,4585650.706,4060198.253
Rubus chamaemorus,4719081.837,4030872.426
Rubus chamaemorus,4879324.991,5306805.949
Rubus chamaemorus,4586347.379,4061430.977
Rubus chamaemorus,4663566.469,4632781.472
Rubus chamaemorus,4551659.647,4299569.963
Rubus chamaemorus,4815995.946,4115141.524
Rubus chamaemorus,4553311.566,4467007.17
Rubus chamaemorus,4496825.522,3818180.178
Rubus chamaemorus,4555701.257,3713530.4419999993
Rubus chamaemorus,4743831.078,4144816.967
Rubus chamaemorus,4663850.785,4307363.902
Rubus chamaemorus,4666700.841,3762284.453
Rubus chamaemorus,4603523.554,4978543.838
Rubus chamaemorus,4634638.247,3839973.459
Rubus chamaemorus,4733070.85,4091857.2160000005
Rubus chamaemorus,4617030.451,3698316.629
Rubus chamaemorus,4645080.126,4080430.86
Rubus chamaemorus,4088743.882,3974183.784
Rubus chamaemorus,4667961.271,4266949.153
Rubus chamaemorus,4673092.371,3807264.707
Rubus chamaemorus,4683506.769,3742042.525
Rubus chamaemorus,4593864.284,3840791.58
Rubus chamaemorus,4892510.714,5032838.131
Rubus chamaemorus,4552771.679,3803197.746
Rubus chamaemorus,4451744.492,3854045.436
Rubus chamaemorus,4582527.166,4521707.308
Rubus chamaemorus,4506217.431,4163948.4090000005
Rubus chamaemorus,4355885.827,4437140.88
Rubus chamaemorus,4554621.93,4394497.062
Rubus chamaemorus,4480921.161,4491176.08
Rubus chamaemorus,4452050.841,3919247.3139999993
Rubus chamaemorus,4643053,3723967.2459999993
Rubus chamaemorus,4835624.946,5252828.407
Rubus chamaemorus,4646223.427,4616226.719
Rubus chamaemorus,4600228.233,4062648.224
Rubus chamaemorus,4573466.206,3969539.9830000005
Rubus chamaemorus,4710451.078,3770744.929
Rubus chamaemorus,4513938.096,4686414.894
Rubus chamaemorus,4702763.732,4044960.199
Rubus chamaemorus,4497545.731,3753463.677
Rubus chamaemorus,4601431.131,3816103.262
Rubus chamaemorus,4537690.159,3912118.817
Rubus chamaemorus,4486782.647,4382739.199
Rubus chamaemorus,4441981.824,3874370.6699999995
Rubus chamaemorus,4602118.196,3740825.939
Rubus chamaemorus,4668373.524,4573143.09
Rubus chamaemorus,4580013.075,4245495.913
Rubus chamaemorus,4503261.315,3793835.375
Rubus chamaemorus,4668179.1,4098731.6830000007
Rubus chamaemorus,4498847.351,4243062.787
Rubus chamaemorus,4631851.425,4614272.208
Rubus chamaemorus,4892010.403000001,5226694.250000001
Rubus chamaemorus,4698792.217,3839584.367
Rubus chamaemorus,4649070.508,4371481.358
Rubus chamaemorus,4495249.121,3778031.828
Rubus chamaemorus,4514202.922,4505157.625
Rubus chamaemorus,4629732.583,4350647.941
Rubus chamaemorus,4400852.649,4645775.556
Rubus chamaemorus,4338766.985,4129524.495
Rubus chamaemorus,4606685.182,3692135.869999999
Rubus chamaemorus,4507168.347,4649461.941
Rubus chamaemorus,4607934.382,3902628.811
Rubus chamaemorus,4472648.446,3791185.081
Rubus chamaemorus,4670098.357,4571768.09
Rubus chamaemorus,4503832.532,3696347.834
Rubus chamaemorus,4842061.063,3864824.09
Rubus chamaemorus,4986598.471,5318104.513
Rubus chamaemorus,4434050.786,4742590.451
Rubus chamaemorus,4676711.024,4167586.942
Rubus chamaemorus,4847777.322999999,4707842.791
Rubus chamaemorus,4503308.264,4088446.068
Rubus chamaemorus,4714295.861,3951596.348
Rubus chamaemorus,4482431.86,4082182.283
Rubus chamaemorus,4711903.496,4636228.343
Rubus chamaemorus,4787373.19,4556807.07
Rubus chamaemorus,4801462.266,4986827.027
Rubus chamaemorus,4511730.678,4309119.702
Rubus chamaemorus,4446581.037,4700463.06
Rubus chamaemorus,4434769.766,4119583.668
Rubus chamaemorus,4747037.348,5042650.082
Rubus chamaemorus,4576805.531,4099054.516
Rubus chamaemorus,4676703.8,4179628.093
Rubus chamaemorus,4836437.957,4974565.904
Rubus chamaemorus,4345990.08,4157897.946
Rubus chamaemorus,4567894.732,4494225.581
Rubus chamaemorus,4635976.39,3759392.025
Rubus chamaemorus,4839406.288000001,4956015.544
Rubus chamaemorus,4607457.707,3917126.963
Rubus chamaemorus,4533318.144,3671384.124
Rubus chamaemorus,4769885.938,4530990.274
Rubus chamaemorus,4875223.311000001,4823903.644
Rubus chamaemorus,4715423.278,4186986.531
Rubus chamaemorus,4582606.891,3980175.784
Rubus chamaemorus,4486380.954,4287722.08
Rubus chamaemorus,4659877.935,3725942.28
Rubus chamaemorus,4927984.697,5122560.355
Rubus chamaemorus,4581494.471,4226511.857
Rubus chamaemorus,4722546.421,3755463.66
Rubus chamaemorus,4633140.606,5081894.83
Rubus chamaemorus,4628735.17,3848591.997
Rubus chamaemorus,4484670.683,3781723.192
Rubus chamaemorus,4921392.176,4917019.54
Rubus chamaemorus,4499404.126,5022036.866000001
Rubus chamaemorus,4652686.794,4390302.166
Rubus chamaemorus,4534229.161,3831249.424
Rubus chamaemorus,4620646.469,3757995.3530000006
Rubus chamaemorus,4775643.260999999,4561619.734
Rubus chamaemorus,4585046.753,4887012.853
Rubus chamaemorus,4564237.777,3768468.585
Rubus chamaemorus,4777026.528,5237145.56
Rubus chamaemorus,4638747.095,4461588.465
Rubus chamaemorus,4706959.175,3815088.5
Rubus chamaemorus,4571832.142,3924136.418
Rubus chamaemorus,4531272.449,4541777.327
Rubus chamaemorus,4599991.824,4128085.295
Rubus chamaemorus,4822586.904,4673782.782
Rubus chamaemorus,4484357.704,4072320.923
Rubus chamaemorus,4415398.991,4598034.702
Rubus chamaemorus,4692090.426,4439967.496
Rubus chamaemorus,4221061.673,4452057.001
Rubus chamaemorus,4260744.791,4470339.034
Rubus chamaemorus,4306224.931,4272519.923
Rubus chamaemorus,4537791.868,4451712.429
Rubus chamaemorus,4469918.764,3836342.165
Rubus chamaemorus,4501891.199,4109653.587
Rubus chamaemorus,4576491.2,4479792.574
Rubus chamaemorus,4729014.877,3730769.558
Rubus chamaemorus,4818774.981999999,4579356.517
Rubus chamaemorus,4511593.143,4319978.301
Rubus chamaemorus,4711267.411,3821306.1
Rubus chamaemorus,4646280.811,4006020.845
Rubus chamaemorus,4428866.516,4506109.61
Rubus chamaemorus,4633025.131,5147934.792
Rubus chamaemorus,4516219.587,4043837.374
Rubus chamaemorus,4547166.034,3687429.458
Rubus chamaemorus,4668710.856,4152468.599
Rubus chamaemorus,4504514.608,3888048.901
Rubus chamaemorus,4620025.996,4138733.984
Rubus chamaemorus,4478128.43,4141119.814
Rubus chamaemorus,4844254.220000001,4741407.326
Rubus chamaemorus,4602224.267,3801135.581
Rubus chamaemorus,4511715.341,3864800.899
Rubus chamaemorus,4825214.102,3840179.022
Rubus chamaemorus,4707675.955,4171421.12
Rubus chamaemorus,4208642.883,4418341.447
Rubus chamaemorus,4466808.473,4040712.952
Rubus chamaemorus,4478323.08,3890698.033
Rubus chamaemorus,4483289.544,4426493.8
Rubus chamaemorus,4661926.196,4327011.008
Rubus chamaemorus,4834845.776,5326877.917
Rubus chamaemorus,4646396.562,3769808.0339999995
Rubus chamaemorus,4656791.154,3765645.384
Rubus chamaemorus,4716615.021,4292479.348
Rubus chamaemorus,4695605.912,3758885.193
Rubus chamaemorus,4864512.599,4647773.696
Rubus chamaemorus,4609493.053,4246948.142
Rubus chamaemorus,4495339.846,4628835.965
Rubus chamaemorus,4456098.192,4034244.155
Rubus chamaemorus,4644290.567,4191773.23
Rubus chamaemorus,4837683.009,4626089.906
Rubus chamaemorus,4496911.32,4641991.144
Rubus chamaemorus,4433407.146,4008086.4249999993
Rubus chamaemorus,4756733.766,4124411.527
Rubus chamaemorus,4820343.421,4120088.493
Rubus chamaemorus,4463869.92,3890401.4
Rubus chamaemorus,4141112.971,4192999.9999999995
Rubus chamaemorus,4821257.799,4750056.009
Rubus chamaemorus,4491939.994,4208502.233
Rubus chamaemorus,4523564.435,3895382.129
Rubus chamaemorus,4521665.317,4225805.211
Rubus chamaemorus,4466635.08,3910887.68
Rubus chamaemorus,4507158.434,4459091.322
Rubus chamaemorus,4141728.3679999993,4031833.798
Rubus chamaemorus,4618412.517,4254962.578
Rubus chamaemorus,4527654.617,4436278.799
Rubus chamaemorus,4616223.377,4533272.072
Rubus chamaemorus,4662489.082,4222330.431
Rubus chamaemorus,4524193.895,3785117.707
Rubus chamaemorus,4772000.392999999,4531533.122
Rubus chamaemorus,4566575.334,3803395.03
Rubus chamaemorus,4681045.995,3768052.108
Rubus chamaemorus,4665974.269,4061664.692
Rubus chamaemorus,4569896.503,3939055.667
Rubus chamaemorus,4748320.352,3813207.605999999
Rubus chamaemorus,4560318.86,4897939.732
Rubus chamaemorus,4831646.899,3830221.453
Rubus chamaemorus,4663346.476,3745801.074
Rubus chamaemorus,4790796.712,4662963.805
Rubus chamaemorus,4576419.735,3695159.043
Rubus chamaemorus,4855061.91,5000766.318
Rubus chamaemorus,4738001.106,4147551.5030000005
Rubus chamaemorus,4871370.066,5170516.708
Rubus chamaemorus,4575779.739,3930181.581
Rubus chamaemorus,4470675.084,4096745.624
Rubus chamaemorus,4882205.191,5026307.528
Rubus chamaemorus,4539277.24,4292629.245
Rubus chamaemorus,4676362.311,3887099.298
Rubus chamaemorus,4641172.904,4221534.809
Rubus chamaemorus,4620663.277,4128903.274
Rubus chamaemorus,4481367.997,5024437.676
Rubus chamaemorus,4697272.482,3929733.611
Rubus chamaemorus,4621959.327,4488607.956
Rubus chamaemorus,4631150.981,5037822.045
Rubus chamaemorus,4415314.143,4341207.461
Rubus chamaemorus,4655856.997,4116839.17
Rubus chamaemorus,4781102.8,4181891.973
Rubus chamaemorus,4436432.873,3978402.099
Rubus chamaemorus,4487044.408,3917567.007
Rubus chamaemorus,4789298.03,4985758.402
Rubus chamaemorus,4325834.494,4374033.83
Rubus chamaemorus,4434007.999,4067817.1889999993
Rubus chamaemorus,4649021.253,4247242.986
Rubus chamaemorus,4787578.712,4097521.989
Rubus chamaemorus,4510656.037,4104611.6490000007
Rubus chamaemorus,4784791.569000001,4939652.949
Rubus chamaemorus,4500611.374,4109511.848
Rubus chamaemorus,4727440.049,4117384.588
Rubus chamaemorus,4720322.419,4620553.792
Rubus chamaemorus,4809671.118999999,4584690.929
Rubus chamaemorus,4569880.245,4354823.412
Rubus chamaemorus,4618349.028,4148870.815999999
Rubus chamaemorus,4319608.836,4339792.41
Rubus chamaemorus,4823193.237,4749720.492
Rubus chamaemorus,4659008.157,3785439.02
Rubus chamaemorus,4647390.674,4091244.368
Rubus chamaemorus,4661111.266,4356419.967
Rubus chamaemorus,4714179.778,4207273.432
Rubus chamaemorus,4695315.28,4384181.971
Rubus chamaemorus,4631560.618,4349230.531
Rubus chamaemorus,4907457.048,4964410.192
Rubus chamaemorus,4466378.212,3810357.839
Rubus chamaemorus,4506639.241,4048045.968
Rubus chamaemorus,5076235.361,5216911.176
Rubus chamaemorus,4472486.777,4095183.785
Rubus chamaemorus,4166012.57,4026729.297
Rubus chamaemorus,4829980.811,5285209.904
Rubus chamaemorus,4624137.327,4704043.863
Rubus chamaemorus,4453008.687,4189443.116
Rubus chamaemorus,4725501.104,4832656.705
Rubus chamaemorus,4736548.671,4052631.508
Rubus chamaemorus,4490364.071,4108435.9859999996
Rubus chamaemorus,4487697.966,4477464.271
Rubus chamaemorus,4707417.64,4390544.904
Rubus chamaemorus,4595321.848,3995306.502
Rubus chamaemorus,4452117.259,4289986.677
Rubus chamaemorus,4917234.952,4810873.531
Rubus chamaemorus,4772433.488,4095693.493
Rubus chamaemorus,4603826.669,3725703.069
Rubus chamaemorus,4587426.099,4036178.565
Rubus chamaemorus,4627475.392,4370590.848
Rubus chamaemorus,4715482.07,4522250.066
Rubus chamaemorus,4559963.21,4003343.899
Rubus chamaemorus,4861907.559,4797002.132
Rubus chamaemorus,4596082.676,3761347.332
Rubus chamaemorus,4713196.829,3855118.513
Rubus chamaemorus,4489623.549,3778044.836
Rubus chamaemorus,4592236.991,3756537.499
Rubus chamaemorus,4822583.21,3825544.292
Rubus chamaemorus,5115016.082,5306110.943000001
Rubus chamaemorus,4853895.569,4916282.137
Rubus chamaemorus,4631822.735,5134543.416
Rubus chamaemorus,4475763.909,3885559.27
Rubus chamaemorus,4648660.319,4140316.323
Rubus chamaemorus,4341548.856,4479960.709
Rubus chamaemorus,4827538.373999999,4714077.971
Rubus chamaemorus,4775642.917,4495647.44
Rubus chamaemorus,4407579.433,3975952.961
Rubus chamaemorus,4860659.974,4701724.051
Rubus chamaemorus,4452075.037,4365166.483
Rubus chamaemorus,4239549.16,4024126.775
Rubus chamaemorus,4788739.473,4805934.189
Rubus chamaemorus,4468528.768,4030603.5540000005
Rubus chamaemorus,4709103.635,4890138.396
Rubus chamaemorus,4413065.995,3962058.111
Rubus chamaemorus,4644034.547,4490319.502
Rubus chamaemorus,4794239.383,4087747.861
Rubus chamaemorus,4679487.407,3847329.554
Rubus chamaemorus,4662768.799,4781603.569
Rubus chamaemorus,4825920.257000001,3835686.184
Rubus chamaemorus,4567131.403,3639099.442
Rubus chamaemorus,4681729.177,4888589.599
Rubus chamaemorus,4843188.045,4740721.916
Rubus chamaemorus,4613422.747,3847691.459
Rubus chamaemorus,4585024.194,4541446.943
Rubus chamaemorus,4724965.639,3726136.245
Rubus chamaemorus,4346251.091,4419697.308
Rubus chamaemorus,4581467.453,3623435.418
Rubus chamaemorus,4588590.885,4021092.436
Rubus chamaemorus,4538047.336,4602738.761
Rubus chamaemorus,4869701.448,5354817.328
Rubus chamaemorus,4787403.186,4835361.351
Rubus chamaemorus,4703636.486,3733676.747
Rubus chamaemorus,4497047.014,4642320.108
Rubus chamaemorus,4568621.527,4259466.721
Rubus chamaemorus,4606238.68,4437886.074
Rubus chamaemorus,4683595.104,4024515.314
Rubus chamaemorus,4483564.744,4732004.358
Rubus chamaemorus,4545908.555,4417111.412
Rubus chamaemorus,4606423.723,3711901.822
Rubus chamaemorus,4684488.656,3898566.278
Rubus chamaemorus,4666746.792,4097263.782
Rubus chamaemorus,4607232.623,4277478.372
Rubus chamaemorus,4544709.791,4192152.893
Rubus chamaemorus,4758814.868,3985280.087
Rubus chamaemorus,4718948.529,4141809.704
Rubus chamaemorus,4222095.06,3919004.288
Rubus chamaemorus,4766294.093,4501827.903
Rubus chamaemorus,4650143.561,3824986.322
Rubus chamaemorus,4406849.924,3999899.709
Rubus chamaemorus,4795143.38,4073262.525
Rubus chamaemorus,4445834.133,3988842.619
Rubus chamaemorus,4647401.312,3701133.502
Rubus chamaemorus,4456871.878,4678973.81
Rubus chamaemorus,4710239.815,4936109.227
Rubus chamaemorus,4474530.178,4076078.559
Rubus chamaemorus,4556360.22,4404423.589
Rubus chamaemorus,4619441.335,4138948.104
Rubus chamaemorus,4366771.499,4216931.898
Rubus chamaemorus,4571199.221,3748243.931
Rubus chamaemorus,4607891.024,4102532.567
Rubus chamaemorus,4892378.990999999,4854484.008
Rubus chamaemorus,4542167.474,4473327.856
Rubus chamaemorus,4781153.296,4894598.5139999995
Rubus chamaemorus,4601636.481,3801947.054
Rubus chamaemorus,4562582.925,3974339.897
Rubus chamaemorus,4543646.412,4082042.943
Rubus chamaemorus,4393932.241,4275929.583
Rubus chamaemorus,4543226.509,3791511.44
Rubus chamaemorus,4633701.913,4959400.624000001
Rubus chamaemorus,4799208.367,4737672.853
Rubus chamaemorus,4459397.596,3894669.922
Rubus chamaemorus,4880203.387,4944161.909999999
Rubus chamaemorus,4681929.014,4223822.015
Rubus chamaemorus,4464314.217,3965298.761
Rubus chamaemorus,4480432.32,4828524.137
Rubus chamaemorus,4656049.806,3831312.966
Rubus chamaemorus,4495086.857,4357890.881
Rubus chamaemorus,4552756.584,4298753.297
Rubus chamaemorus,4303819.898,4124290.785
Rubus chamaemorus,4749741.58,4018555.168
Rubus chamaemorus,4647645.019,4512130.812
Rubus chamaemorus,4471338.274,4220796.2
Rubus chamaemorus,4652686.451,4206181.43
Rubus chamaemorus,4541255.341,3651598.612
Rubus chamaemorus,4588644.461,3786163.938
Rubus chamaemorus,4778804.473,4835435.887
Rubus chamaemorus,4678201.432,4603386.58
Rubus chamaemorus,4536438.918,3817063.759
Rubus chamaemorus,4591075.385,4101034.079
Rubus chamaemorus,4607912.388,4086737.557
Rubus chamaemorus,4165242.826,4070513.657
Rubus chamaemorus,4529610.06,4542215.094
Rubus chamaemorus,4371263.677,4148197.179
Rubus chamaemorus,4590740.545,3881559.4720000005
Rubus chamaemorus,4560035.721,4434980.949
Rubus chamaemorus,4380829.347,4332706.305
Rubus chamaemorus,4848873.541,4950552.159
Rubus chamaemorus,4833625.681000001,5077481.36
Rubus chamaemorus,5078699.4569999995,5227988.598
Rubus chamaemorus,4453734.681,4073455.59
Rubus chamaemorus,4475887.394,3825259.276
Rubus chamaemorus,4652947.487,3681491.142
Rubus chamaemorus,4622312.903,3747147.332
Rubus chamaemorus,4571590.737,3649192.3339999993
Rubus chamaemorus,4282011.339,4000354.173
Rubus chamaemorus,4651525.897,4380372.079
Rubus chamaemorus,4696598.571,4575378
Rubus chamaemorus,4816209.811,4793480.789
Rubus chamaemorus,4575616.478,3769514.527
Rubus chamaemorus,4671716.57,4218012.467
Rubus chamaemorus,4505728.279,4269010.214
Rubus chamaemorus,4581814.586,4214714.053
Rubus chamaemorus,4419294.605,4165866.283
Rubus chamaemorus,4797246.556999999,4108896.321
Rubus chamaemorus,4571325.186,4609091.584
Rubus chamaemorus,4618936.185,5137123.12
Rubus chamaemorus,4723446.831,3725940.187
Rubus chamaemorus,4443966.492,4474111.309
Rubus chamaemorus,4757475.091999999,4095412.753
Rubus chamaemorus,4198490.618,4145004.343
Rubus chamaemorus,4597940.692,4270864.195
Rubus chamaemorus,4469699.254,3880232.917
Rubus chamaemorus,4492398.508,4413808.627
Rubus chamaemorus,4545994.925,4052850.243
Rubus chamaemorus,4627814.819,3969845.727
Rubus chamaemorus,4420512.242,3992730.545
Rubus chamaemorus,4414741.816,4421313.242
Rubus chamaemorus,4649706.407,4736368.08
Rubus chamaemorus,4484243.022,3837581.757
Rubus chamaemorus,4641184.83,4345634.069
Rubus chamaemorus,4565233.674,3768396.138
Rubus chamaemorus,4698969.191,3855719.106
Rubus chamaemorus,4688062.139,3808784.139
Rubus chamaemorus,4739060.455,4082877.406
Rubus chamaemorus,4599501.679,4077803.878
Rubus chamaemorus,4857586.286,5035774.383
Rubus chamaemorus,4530446.931,4221715.002
Rubus chamaemorus,4557910.931,3623668.009
Rubus chamaemorus,4687760.988,4275399.4
Rubus chamaemorus,4662793.513,4473306.117
Rubus chamaemorus,4550529.287,4218674.916
Rubus chamaemorus,4740882.802,4757942.943
Rubus chamaemorus,4233209.324,4110496.558
Rubus chamaemorus,4567215.876,4039351.139
Rubus chamaemorus,4585960.083,4061744.134
Rubus chamaemorus,4677475.028,4283206.455
Rubus chamaemorus,4597472.696,3855592.939
Rubus chamaemorus,4801227.854,4592117.327
Rubus chamaemorus,4448909.316,4978046.838
Rubus chamaemorus,4608573.183,4266852.188
Rubus chamaemorus,4930205.267,4827592.958
Rubus chamaemorus,4868357.009000001,4846576.451000001
Rubus chamaemorus,4623992.866,4748939.836
Rubus chamaemorus,4571430.252,3648895.802
Rubus chamaemorus,4587677.24,4654494.128
Rubus chamaemorus,4758858.327,4774127.919
Rubus chamaemorus,4522036.574,4204352.962
Rubus chamaemorus,4558019.191,4592944.618
Rubus chamaemorus,4508562.238,4374315.401
Rubus chamaemorus,4574560.387,4620014.378
Rubus chamaemorus,4637360.4,3869981.0010000006
Rubus chamaemorus,4652330.528,3700954.378
Rubus chamaemorus,4821601.393,4119922.756
Rubus chamaemorus,4741875.014,4043437.315
Rubus chamaemorus,4543514.92,3716618.396
Rubus chamaemorus,4237524.586,4359683.373
Rubus chamaemorus,4484030.894,4457175.143
Rubus chamaemorus,4726991.304,4536736.237
Rubus chamaemorus,4552636.38,4308201.462
Rubus chamaemorus,4609413.188,3952307.4550000005
Rubus chamaemorus,4631519.336,4329700.118
Rubus chamaemorus,4582315.537,4105701.461
Rubus chamaemorus,4432309.614,3973125.2980000004
Rubus chamaemorus,4800833.217,4682832.679
Rubus chamaemorus,4698281.2,3729848.542
Rubus chamaemorus,4436599.1,4236868.954
Rubus chamaemorus,4732109.05,4622842.161
Rubus chamaemorus,4630467.057,4054277.526
Rubus chamaemorus,4718948.75,4652735.909
Rubus chamaemorus,4856734.756,4747170.484
Rubus chamaemorus,4115112.807,3938215.194
Rubus chamaemorus,4515272.81,4064794.931
Rubus chamaemorus,4530196.875,4126293.972
Rubus chamaemorus,4490943.374,3706923.385
Rubus chamaemorus,4269967.612,4292886.301
Rubus chamaemorus,4525038.395,3945355.876
Rubus chamaemorus,4596160.35,4386895.367
Rubus chamaemorus,4559229.008,3718287.251
Rubus chamaemorus,4413930.778,4354927.881
Rubus chamaemorus,4519109.823,3725129.296
Rubus chamaemorus,4715413.137,4680417.904
Rubus chamaemorus,4645036.557,5097002.711
Rubus chamaemorus,4620314.983,3883522.0789999994
Rubus chamaemorus,4927973.784,4873303.801
Rubus chamaemorus,4448511.807,3958791.909
Rubus chamaemorus,4624601.289,3904243.799
Rubus chamaemorus,4553869.61,4308426.386
Rubus chamaemorus,4642205.689,4480313.173
Rubus chamaemorus,4819465.319,4929750.521000001
Rubus chamaemorus,4601945.932,4212098.101
Rubus chamaemorus,4803998.233,5184953.065
Rubus chamaemorus,4703501.513,4726513.178000001
Rubus chamaemorus,4844101.72,4752353.899
Rubus chamaemorus,4473206.692,4191496.961
Rubus chamaemorus,4612280.108,3982354.724
Rubus chamaemorus,4449278.547,4009369.1820000005
Rubus chamaemorus,4747767.191,3984685.16
Rubus chamaemorus,4727432.167,4607489.802
Rubus chamaemorus,4702913.701,4651466.933
